mode	episode	section_id	monster	item	drop_rate	rare_rate
vhard	1	Skyly	So Dimenian	Last Survivor	0.3496503496503497	0.0078125
vhard	1	Bluefull	So Dimenian	Caduceus	0.3496503496503497	0.0078125
vhard	1	Purplenum	So Dimenian	Inferno Bazooka	0.3496503496503497	0.0078125
vhard	1	Pinkal	So Dimenian	Caduceus	0.3496503496503497	0.0078125
vhard	1	Redria	So Dimenian	Inferno Bazooka	0.3496503496503497	0.0078125
vhard	1	Oran	So Dimenian	Inferno Bazooka	0.3496503496503497	0.0078125
vhard	1	Yellowboze	So Dimenian	Caduceus	0.3496503496503497	0.0078125
vhard	1	Whitill	So Dimenian	Caduceus	0.3496503496503497	0.0078125
vhard	2	Viridia	Hildebear	Crush Bullet	0.8	0.027344818156959255
vhard	2	Greenill	Hildebear	Magic Rock "Moola"	0.8	0.027344818156959255
vhard	2	Skyly	Hildebear	Dragon Slayer	0.8	0.027344818156959255
vhard	2	Bluefull	Hildebear	Vjaya	0.8	0.027344818156959255
vhard	2	Purplenum	Hildebear	H&S25 Justice	0.8	0.027344818156959255
vhard	2	Pinkal	Hildebear	Ice Staff: Dagon	0.8	0.027344818156959255
vhard	2	Redria	Hildebear	Diska of Liberator	0.8	0.027344818156959255
vhard	2	Oran	Hildebear	Cross Scar	0.8	0.027344818156959255
vhard	2	Yellowboze	Hildebear	Last Survivor	0.8	0.027344818156959255
vhard	2	Whitill	Hildebear	Diska of Liberator	0.8	0.027344818156959255
vhard	2	Viridia	Hildeblue	Final Impact	1	0.8771929824561404
vhard	2	Greenill	Hildeblue	Justy-23ST	1	0.8771929824561404
vhard	2	Skyly	Hildeblue	Mahu	1	0.8771929824561404
vhard	2	Bluefull	Hildeblue	Victor Axe	1	0.8771929824561404
vhard	2	Purplenum	Hildeblue	L&K14 Combat	1	0.8771929824561404
vhard	2	Pinkal	Hildeblue	Storm Wand: Indra	1	0.8771929824561404
vhard	2	Redria	Hildeblue	Victor Axe	1	0.8771929824561404
vhard	2	Oran	Hildeblue	Victor Axe	1	0.8771929824561404
vhard	2	Yellowboze	Hildeblue	Bloody Art	1	0.8771929824561404
vhard	2	Whitill	Hildeblue	Diska of Braveman	1	0.8771929824561404
vhard	2	Viridia	Rag Rappy	Stink Frame	1	0.0078125
vhard	2	Greenill	Rag Rappy	Bloody Art	1	0.0078125
vhard	2	Skyly	Rag Rappy	Combat Gear	1	0.0078125
vhard	2	Bluefull	Rag Rappy	Custom Barrier ver.OO	1	0.0078125
vhard	2	Purplenum	Rag Rappy	H&S25 Justice	1	0.0078125
vhard	2	Pinkal	Rag Rappy	Ice Staff: Dagon	1	0.0078125
vhard	2	Redria	Rag Rappy	Diska of Liberator	1	0.0078125
vhard	2	Oran	Rag Rappy	Bloody Art	1	0.0078125
vhard	2	Yellowboze	Rag Rappy	Vjaya	1	0.0078125
vhard	2	Whitill	Rag Rappy	Diska of Liberator	1	0.0078125
vhard	2	Viridia	Love Rappy	Final Impact	1	0.8771929824561404
vhard	2	Greenill	Love Rappy	Justy-23ST	1	0.8771929824561404
vhard	2	Skyly	Love Rappy	Dragon Slayer	1	0.8771929824561404
vhard	2	Bluefull	Love Rappy	Gae Bolg	1	0.8771929824561404
vhard	2	Purplenum	Love Rappy	L&K14 Combat	1	0.8771929824561404
vhard	2	Pinkal	Love Rappy	Sting Tip	1	0.8771929824561404
vhard	2	Redria	Love Rappy	God/Luck	1	0.8771929824561404
vhard	2	Oran	Love Rappy	Light Relief	1	0.8771929824561404
vhard	2	Yellowboze	Love Rappy	Meteor Smash	1	0.8771929824561404
vhard	2	Whitill	Love Rappy	Regenerate Gear	1	0.8771929824561404
vhard	2	Viridia	Grass Assassin	Victor Axe	0.4	0.015625
vhard	2	Greenill	Grass Assassin	Light Relief	0.4	0.015625
vhard	2	Skyly	Grass Assassin	Last Survivor	0.4	0.015625
vhard	2	Bluefull	Grass Assassin	Stag Cutlery	0.4	0.015625
vhard	2	Purplenum	Grass Assassin	Twin Psychogun	0.4	0.015625
vhard	2	Pinkal	Grass Assassin	Light Relief	0.4	0.015625
vhard	2	Redria	Grass Assassin	Light Relief	0.4	0.015625
vhard	2	Oran	Grass Assassin	Last Survivor	0.4	0.015625
vhard	2	Yellowboze	Grass Assassin	Light Relief	0.4	0.015625
vhard	2	Whitill	Grass Assassin	Double Saber	0.4	0.015625
vhard	2	Viridia	Poison Lily	Mind Material	0.3003003003003003	0.0078125
vhard	2	Greenill	Poison Lily	Wals-MK2	0.3003003003003003	0.0078125
vhard	2	Skyly	Poison Lily	Flowen's Sword	0.3003003003003003	0.0078125
vhard	2	Bluefull	Poison Lily	Vjaya	0.3003003003003003	0.0078125
vhard	2	Purplenum	Poison Lily	H&S25 Justice	0.3003003003003003	0.0078125
vhard	2	Pinkal	Poison Lily	Ice Staff: Dagon	0.3003003003003003	0.0078125
vhard	2	Redria	Poison Lily	Diska of Liberator	0.3003003003003003	0.0078125
vhard	2	Oran	Poison Lily	Bloody Art	0.3003003003003003	0.0078125
vhard	2	Yellowboze	Poison Lily	Meteor Smash	0.3003003003003003	0.0078125
vhard	2	Whitill	Poison Lily	H&S25 Justice	0.3003003003003003	0.0078125
vhard	2	Viridia	Nar Lily	Final Impact	1	0.8771929824561404
vhard	2	Greenill	Nar Lily	Justy-23ST	1	0.8771929824561404
vhard	2	Skyly	Nar Lily	Regenerate Gear	1	0.8771929824561404
vhard	2	Bluefull	Nar Lily	Gae Bolg	1	0.8771929824561404
vhard	2	Purplenum	Nar Lily	Flowen's Frame	1	0.8771929824561404
vhard	2	Pinkal	Nar Lily	Storm Wand: Indra	1	0.8771929824561404
vhard	2	Redria	Nar Lily	Custom Barrier ver.OO	1	0.8771929824561404
vhard	2	Oran	Nar Lily	Flowen's Shield	1	0.8771929824561404
vhard	2	Yellowboze	Nar Lily	Justy-23ST	1	0.8771929824561404
vhard	2	Whitill	Nar Lily	Diska of Braveman	1	0.8771929824561404
vhard	2	Viridia	Dark Belra	Meteor Smash	0.3496503496503497	0.015625
vhard	2	Greenill	Dark Belra	Justy-23ST	0.3496503496503497	0.015625
vhard	2	Skyly	Dark Belra	Last Survivor	0.3496503496503497	0.015625
vhard	2	Bluefull	Dark Belra	Vjaya	0.3496503496503497	0.015625
vhard	2	Purplenum	Dark Belra	Silence Claw	0.3496503496503497	0.015625
vhard	2	Pinkal	Dark Belra	Silence Claw	0.3496503496503497	0.015625
vhard	2	Redria	Dark Belra	Silence Claw	0.3496503496503497	0.015625
vhard	2	Oran	Dark Belra	Silence Claw	0.3496503496503497	0.015625
vhard	2	Yellowboze	Dark Belra	Alive Aqhu	0.3496503496503497	0.015625
vhard	2	Whitill	Dark Belra	L&K14 Combat	0.3496503496503497	0.015625
vhard	2	Viridia	Dimenian	Meteor Smash	0.3003003003003003	0.0078125
vhard	2	Greenill	Dimenian	Wals-MK2	0.3003003003003003	0.0078125
vhard	2	Skyly	Dimenian	Last Survivor	0.3003003003003003	0.0078125
vhard	2	Bluefull	Dimenian	Vjaya	0.3003003003003003	0.0078125
vhard	2	Purplenum	Dimenian	H&S25 Justice	0.3003003003003003	0.0078125
vhard	2	Pinkal	Dimenian	Ice Staff: Dagon	0.3003003003003003	0.0078125
vhard	2	Redria	Dimenian	Meteor Smash	0.3003003003003003	0.0078125
vhard	2	Oran	Dimenian	Bloody Art	0.3003003003003003	0.0078125
vhard	2	Yellowboze	Dimenian	Brave Hammer	0.3003003003003003	0.0078125
vhard	2	Whitill	Dimenian	Diska of Liberator	0.3003003003003003	0.0078125
vhard	2	Viridia	La Dimenian	Vjaya	0.30959752321981426	0.015625
vhard	2	Greenill	La Dimenian	Wals-MK2	0.30959752321981426	0.0078125
vhard	2	Skyly	La Dimenian	Last Survivor	0.30959752321981426	0.0078125
vhard	2	Bluefull	La Dimenian	Brave Hammer	0.30959752321981426	0.0078125
vhard	2	Purplenum	La Dimenian	Double Saber	0.30959752321981426	0.0078125
vhard	2	Pinkal	La Dimenian	Ice Staff: Dagon	0.30959752321981426	0.0078125
vhard	2	Redria	La Dimenian	Meteor Smash	0.30959752321981426	0.0078125
vhard	2	Oran	La Dimenian	Bloody Art	0.30959752321981426	0.0078125
vhard	2	Yellowboze	La Dimenian	Custom Barrier ver.OO	0.30959752321981426	0.0078125
vhard	2	Whitill	La Dimenian	H&S25 Justice	0.30959752321981426	0.0078125
vhard	2	Viridia	So Dimenian	Double Saber	0.3003003003003003	0.0078125
vhard	2	Greenill	So Dimenian	Flowen's Shield	0.3003003003003003	0.0078125
vhard	2	Skyly	So Dimenian	Last Survivor	0.3003003003003003	0.0078125
vhard	2	Bluefull	So Dimenian	Silence Claw	0.3003003003003003	0.0078125
vhard	2	Purplenum	So Dimenian	Spirit Garment	0.3003003003003003	0.0078125
vhard	2	Pinkal	So Dimenian	Flowen's Shield	0.3003003003003003	0.0078125
vhard	2	Redria	So Dimenian	God/Power	0.3003003003003003	0.0078125
vhard	2	Oran	So Dimenian	Regenerate Gear	0.3003003003003003	0.0078125
vhard	2	Yellowboze	So Dimenian	Silence Claw	0.3003003003003003	0.0078125
vhard	2	Whitill	So Dimenian	Diska of Braveman	0.3003003003003003	0.0078125
vhard	2	Viridia	Barba Ray	Yamato	1	0.09372071227741331
vhard	2	Greenill	Barba Ray	Yamato	1	0.09372071227741331
vhard	2	Skyly	Barba Ray	Stag Cutlery	1	0.09372071227741331
vhard	2	Bluefull	Barba Ray	Yamato	1	0.09372071227741331
vhard	2	Purplenum	Barba Ray	Yamato	1	0.09372071227741331
vhard	2	Pinkal	Barba Ray	Yamato	1	0.09372071227741331
vhard	2	Redria	Barba Ray	Stag Cutlery	1	0.09372071227741331
vhard	2	Oran	Barba Ray	Yamato	1	0.09372071227741331
vhard	2	Yellowboze	Barba Ray	Angry Fist	1	0.09372071227741331
vhard	2	Whitill	Barba Ray	Yamato	1	0.09372071227741331
vhard	2	Viridia	St. Rappy	Christmas Present	1	0.8771929824561404
vhard	2	Greenill	St. Rappy	Christmas Present	1	0.8771929824561404
vhard	2	Skyly	St. Rappy	Christmas Present	1	0.8771929824561404
vhard	2	Bluefull	St. Rappy	Christmas Present	1	0.8771929824561404
vhard	2	Purplenum	St. Rappy	Christmas Present	1	0.8771929824561404
vhard	2	Pinkal	St. Rappy	Christmas Present	1	0.8771929824561404
vhard	2	Redria	St. Rappy	Christmas Present	1	0.8771929824561404
vhard	2	Oran	St. Rappy	Christmas Present	1	0.8771929824561404
vhard	2	Yellowboze	St. Rappy	Christmas Present	1	0.8771929824561404
vhard	2	Whitill	St. Rappy	Christmas Present	1	0.8771929824561404
vhard	2	Viridia	Halo Rappy	Jack-O'-Lantern	1	0.8771929824561404
vhard	2	Greenill	Halo Rappy	Jack-O'-Lantern	1	0.8771929824561404
vhard	2	Skyly	Halo Rappy	Jack-O'-Lantern	1	0.8771929824561404
vhard	2	Bluefull	Halo Rappy	Jack-O'-Lantern	1	0.8771929824561404
vhard	2	Purplenum	Halo Rappy	Jack-O'-Lantern	1	0.8771929824561404
vhard	2	Pinkal	Halo Rappy	Jack-O'-Lantern	1	0.8771929824561404
vhard	2	Redria	Halo Rappy	Jack-O'-Lantern	1	0.8771929824561404
vhard	2	Oran	Halo Rappy	Jack-O'-Lantern	1	0.8771929824561404
vhard	2	Yellowboze	Halo Rappy	Jack-O'-Lantern	1	0.8771929824561404
vhard	2	Whitill	Halo Rappy	Jack-O'-Lantern	1	0.8771929824561404
vhard	2	Viridia	Egg Rappy	Easter Egg	1	0.8771929824561404
vhard	2	Greenill	Egg Rappy	Easter Egg	1	0.8771929824561404
vhard	2	Skyly	Egg Rappy	Easter Egg	1	0.8771929824561404
vhard	2	Bluefull	Egg Rappy	Easter Egg	1	0.8771929824561404
vhard	2	Purplenum	Egg Rappy	Easter Egg	1	0.8771929824561404
vhard	2	Pinkal	Egg Rappy	Easter Egg	1	0.8771929824561404
vhard	2	Redria	Egg Rappy	Easter Egg	1	0.8771929824561404
vhard	2	Oran	Egg Rappy	Easter Egg	1	0.8771929824561404
vhard	2	Yellowboze	Egg Rappy	Easter Egg	1	0.8771929824561404
vhard	2	Whitill	Egg Rappy	Easter Egg	1	0.8771929824561404
vhard	2	Viridia	Savage Wolf	Meteor Smash	0.3003003003003003	0.0078125
vhard	2	Greenill	Savage Wolf	Wals-MK2	0.3003003003003003	0.0078125
vhard	2	Skyly	Savage Wolf	Flowen's Sword	0.3003003003003003	0.0078125
vhard	2	Bluefull	Savage Wolf	Brave Hammer	0.3003003003003003	0.0078125
vhard	2	Purplenum	Savage Wolf	M&A60 Vise	0.3003003003003003	0.0078125
vhard	2	Pinkal	Savage Wolf	Fire Scepter: Agni	0.3003003003003003	0.0078125
vhard	2	Redria	Savage Wolf	Diska of Liberator	0.3003003003003003	0.0078125
vhard	2	Oran	Savage Wolf	Last Survivor	0.3003003003003003	0.0078125
vhard	2	Yellowboze	Savage Wolf	Diska of Liberator	0.3003003003003003	0.0078125
vhard	2	Whitill	Savage Wolf	H&S25 Justice	0.3003003003003003	0.0078125
vhard	2	Viridia	Barbarous Wolf	Light Relief	0.3003003003003003	0.0078125
vhard	2	Greenill	Barbarous Wolf	Wals-MK2	0.3003003003003003	0.0078125
vhard	2	Skyly	Barbarous Wolf	Last Survivor	0.3003003003003003	0.0078125
vhard	2	Bluefull	Barbarous Wolf	Vjaya	0.3003003003003003	0.0078125
vhard	2	Purplenum	Barbarous Wolf	H&S25 Justice	0.3003003003003003	0.0078125
vhard	2	Pinkal	Barbarous Wolf	Ice Staff: Dagon	0.3003003003003003	0.0078125
vhard	2	Redria	Barbarous Wolf	Meteor Smash	0.3003003003003003	0.0078125
vhard	2	Oran	Barbarous Wolf	Bloody Art	0.3003003003003003	0.0078125
vhard	2	Yellowboze	Barbarous Wolf	H&S25 Justice	0.3003003003003003	0.0078125
vhard	2	Whitill	Barbarous Wolf	Diska of Liberator	0.3003003003003003	0.0078125
vhard	2	Viridia	Pan Arms	Meteor Smash	0.5	0.027344818156959255
vhard	2	Greenill	Pan Arms	Wals-MK2	0.5	0.027344818156959255
vhard	2	Skyly	Pan Arms	Last Survivor	0.5	0.027344818156959255
vhard	2	Bluefull	Pan Arms	Vjaya	0.5	0.027344818156959255
vhard	2	Purplenum	Pan Arms	H&S25 Justice	0.5	0.027344818156959255
vhard	2	Pinkal	Pan Arms	Ice Staff: Dagon	0.5	0.027344818156959255
vhard	2	Redria	Pan Arms	Light Relief	0.5	0.027344818156959255
vhard	2	Oran	Pan Arms	Bloody Art	0.5	0.027344818156959255
vhard	2	Yellowboze	Pan Arms	Brave Hammer	0.5	0.027344818156959255
vhard	2	Whitill	Pan Arms	Diska of Liberator	0.5	0.027344818156959255
vhard	2	Viridia	Migium	Final Impact	0.4504504504504504	0.027344818156959255
vhard	2	Greenill	Migium	Twin Psychogun	0.4504504504504504	0.027344818156959255
vhard	2	Skyly	Migium	Dragon Slayer	0.4504504504504504	0.027344818156959255
vhard	2	Bluefull	Migium	Angry Fist	0.4504504504504504	0.027344818156959255
vhard	2	Purplenum	Migium	Magic Rock "Moola"	0.4504504504504504	0.027344818156959255
vhard	2	Pinkal	Migium	Gae Bolg	0.4504504504504504	0.027344818156959255
vhard	2	Redria	Migium	Cure/Freeze	0.4504504504504504	0.027344818156959255
vhard	2	Oran	Migium	Cross Scar	0.4504504504504504	0.027344818156959255
vhard	2	Yellowboze	Migium	Bravace	0.4504504504504504	0.027344818156959255
vhard	2	Whitill	Migium	Silence Claw	0.4504504504504504	0.027344818156959255
vhard	2	Viridia	Hidoom	Twin Psychogun	0.4504504504504504	0.027344818156959255
vhard	2	Greenill	Hidoom	Justy-23ST	0.4504504504504504	0.027344818156959255
vhard	2	Skyly	Hidoom	Dragon Slayer	0.4504504504504504	0.027344818156959255
vhard	2	Bluefull	Hidoom	Magic Rock "Moola"	0.4504504504504504	0.027344818156959255
vhard	2	Purplenum	Hidoom	L&K14 Combat	0.4504504504504504	0.027344818156959255
vhard	2	Pinkal	Hidoom	Magic Rock "Moola"	0.4504504504504504	0.027344818156959255
vhard	2	Redria	Hidoom	God/TP	0.4504504504504504	0.027344818156959255
vhard	2	Oran	Hidoom	Brave Knuckle	0.4504504504504504	0.027344818156959255
vhard	2	Yellowboze	Hidoom	Club of Zumiuran	0.4504504504504504	0.027344818156959255
vhard	2	Whitill	Hidoom	Silence Claw	0.4504504504504504	0.027344818156959255
vhard	2	Viridia	Dubchic	Vjaya	0.3003003003003003	0.015625
vhard	2	Greenill	Dubchic	Justy-23ST	0.3003003003003003	0.015625
vhard	2	Skyly	Dubchic	Last Survivor	0.3003003003003003	0.015625
vhard	2	Bluefull	Dubchic	Vjaya	0.3003003003003003	0.015625
vhard	2	Purplenum	Dubchic	H&S25 Justice	0.3003003003003003	0.015625
vhard	2	Pinkal	Dubchic	Brave Knuckle	0.3003003003003003	0.015625
vhard	2	Redria	Dubchic	Magic Rock "Moola"	0.3003003003003003	0.015625
vhard	2	Oran	Dubchic	Bloody Art	0.3003003003003003	0.015625
vhard	2	Yellowboze	Dubchic	Diska of Liberator	0.3003003003003003	0.015625
vhard	2	Whitill	Dubchic	Twin Psychogun	0.3003003003003003	0.015625
vhard	2	Viridia	Gilchic	Brave Knuckle	0.3003003003003003	0.0078125
vhard	2	Greenill	Gilchic	Wals-MK2	0.3003003003003003	0.0078125
vhard	2	Skyly	Gilchic	Last Survivor	0.3003003003003003	0.0078125
vhard	2	Bluefull	Gilchic	Vjaya	0.3003003003003003	0.0078125
vhard	2	Purplenum	Gilchic	H&S25 Justice	0.3003003003003003	0.0078125
vhard	2	Pinkal	Gilchic	Ice Staff: Dagon	0.3003003003003003	0.0078125
vhard	2	Redria	Gilchic	Diska of Liberator	0.3003003003003003	0.0078125
vhard	2	Oran	Gilchic	Bloody Art	0.3003003003003003	0.0078125
vhard	2	Yellowboze	Gilchic	Wals-MK2	0.3003003003003003	0.0078125
vhard	2	Whitill	Gilchic	H&S25 Justice	0.3003003003003003	0.0078125
vhard	2	Viridia	Garanz	Flowen's Shield	0.5	0.027344818156959255
vhard	2	Greenill	Garanz	S-Parts ver1.16	0.5	0.027344818156959255
vhard	2	Skyly	Garanz	Dragon Slayer	0.5	0.027344818156959255
vhard	2	Bluefull	Garanz	Regenerate Gear	0.5	0.027344818156959255
vhard	2	Purplenum	Garanz	S-Parts ver1.16	0.5	0.027344818156959255
vhard	2	Pinkal	Garanz	S-Parts ver1.16	0.5	0.027344818156959255
vhard	2	Redria	Garanz	Combat Gear	0.5	0.027344818156959255
vhard	2	Oran	Garanz	Combat Gear	0.5	0.027344818156959255
vhard	2	Yellowboze	Garanz	Regenerate Gear	0.5	0.027344818156959255
vhard	2	Whitill	Garanz	Combat Gear	0.5	0.027344818156959255
vhard	2	Viridia	Delsaber	Meteor Smash	0.25	0.015625
vhard	2	Greenill	Delsaber	Justy-23ST	0.25	0.015625
vhard	2	Skyly	Delsaber	Attribute Wall	0.25	0.015625
vhard	2	Bluefull	Delsaber	Flowen's Shield	0.25	0.015625
vhard	2	Purplenum	Delsaber	Combat Gear	0.25	0.015625
vhard	2	Pinkal	Delsaber	Vjaya	0.25	0.015625
vhard	2	Redria	Delsaber	Flowen's Shield	0.25	0.015625
vhard	2	Oran	Delsaber	Bloody Art	0.25	0.015625
vhard	2	Yellowboze	Delsaber	Magic Rock "Moola"	0.25	0.015625
vhard	2	Whitill	Delsaber	Diska of Liberator	0.25	0.015625
vhard	2	Viridia	Chaos Sorcerer	Suppressed Gun	0.25	0.027344818156959255
vhard	2	Greenill	Chaos Sorcerer	Justy-23ST	0.25	0.027344818156959255
vhard	2	Skyly	Chaos Sorcerer	Sting Tip	0.25	0.027344818156959255
vhard	2	Bluefull	Chaos Sorcerer	Sting Tip	0.25	0.027344818156959255
vhard	2	Purplenum	Chaos Sorcerer	L&K14 Combat	0.25	0.027344818156959255
vhard	2	Pinkal	Chaos Sorcerer	Silence Claw	0.25	0.027344818156959255
vhard	2	Redria	Chaos Sorcerer	Diska of Braveman	0.25	0.027344818156959255
vhard	2	Oran	Chaos Sorcerer	Cross Scar	0.25	0.027344818156959255
vhard	2	Yellowboze	Chaos Sorcerer	Light Relief	0.25	0.027344818156959255
vhard	2	Whitill	Chaos Sorcerer	Diska of Braveman	0.25	0.027344818156959255
vhard	2	Viridia	Gol Dragon	Guilty Light	1	0.09372071227741331
vhard	2	Greenill	Gol Dragon	Guilty Light	1	0.09372071227741331
vhard	2	Skyly	Gol Dragon	Guilty Light	1	0.09372071227741331
vhard	2	Bluefull	Gol Dragon	Guilty Light	1	0.09372071227741331
vhard	2	Purplenum	Gol Dragon	Guilty Light	1	0.09372071227741331
vhard	2	Pinkal	Gol Dragon	Guilty Light	1	0.09372071227741331
vhard	2	Redria	Gol Dragon	Guilty Light	1	0.09372071227741331
vhard	2	Oran	Gol Dragon	Guilty Light	1	0.09372071227741331
vhard	2	Yellowboze	Gol Dragon	Stag Cutlery	1	0.09372071227741331
vhard	2	Whitill	Gol Dragon	Guilty Light	1	0.09372071227741331
vhard	2	Viridia	Merillia	Meteor Smash	0.3003003003003003	0.0078125
vhard	2	Greenill	Merillia	Wals-MK2	0.3003003003003003	0.0078125
vhard	2	Skyly	Merillia	Flowen's Sword	0.3003003003003003	0.0078125
vhard	2	Bluefull	Merillia	Vjaya	0.3003003003003003	0.0078125
vhard	2	Purplenum	Merillia	Bloody Art	0.3003003003003003	0.0078125
vhard	2	Pinkal	Merillia	Vjaya	0.3003003003003003	0.0078125
vhard	2	Redria	Merillia	Diska of Liberator	0.3003003003003003	0.0078125
vhard	2	Oran	Merillia	Bloody Art	0.3003003003003003	0.0078125
vhard	2	Yellowboze	Merillia	Kaladbolg	0.3003003003003003	0.0078125
vhard	2	Whitill	Merillia	Diska of Liberator	0.3003003003003003	0.0078125
vhard	2	Viridia	Meriltas	Custom Barrier ver.OO	0.3496503496503497	0.0078125
vhard	2	Greenill	Meriltas	Wals-MK2	0.3496503496503497	0.0078125
vhard	2	Skyly	Meriltas	Last Survivor	0.3496503496503497	0.0078125
vhard	2	Bluefull	Meriltas	Brave Hammer	0.3496503496503497	0.0078125
vhard	2	Purplenum	Meriltas	H&S25 Justice	0.3496503496503497	0.0078125
vhard	2	Pinkal	Meriltas	Ice Staff: Dagon	0.3496503496503497	0.0078125
vhard	2	Redria	Meriltas	Meteor Smash	0.3496503496503497	0.0078125
vhard	2	Oran	Meriltas	Last Survivor	0.3496503496503497	0.0078125
vhard	2	Yellowboze	Meriltas	Vjaya	0.3496503496503497	0.0078125
vhard	2	Whitill	Meriltas	M&A60 Vise	0.3496503496503497	0.0078125
vhard	2	Viridia	Gee	Meteor Smash	0.3003003003003003	0.0078125
vhard	2	Greenill	Gee	Wals-MK2	0.3003003003003003	0.0078125
vhard	2	Skyly	Gee	Last Survivor	0.3003003003003003	0.0078125
vhard	2	Bluefull	Gee	Flowen's Frame	0.3003003003003003	0.0078125
vhard	2	Purplenum	Gee	H&S25 Justice	0.3003003003003003	0.0078125
vhard	2	Pinkal	Gee	Ice Staff: Dagon	0.3003003003003003	0.0078125
vhard	2	Redria	Gee	Diska of Liberator	0.3003003003003003	0.0078125
vhard	2	Oran	Gee	Bloody Art	0.3003003003003003	0.0078125
vhard	2	Yellowboze	Gee	Brave Hammer	0.3003003003003003	0.0078125
vhard	2	Whitill	Gee	H&S25 Justice	0.3003003003003003	0.0078125
vhard	2	Viridia	Gi Gue	Fatsia	0.8	0.027344818156959255
vhard	2	Greenill	Gi Gue	Stink Frame	0.8	0.027344818156959255
vhard	2	Skyly	Gi Gue	Custom Barrier ver.OO	0.8	0.027344818156959255
vhard	2	Bluefull	Gi Gue	Gae Bolg	0.8	0.027344818156959255
vhard	2	Purplenum	Gi Gue	Attribute Wall	0.8	0.027344818156959255
vhard	2	Pinkal	Gi Gue	Fatsia	0.8	0.027344818156959255
vhard	2	Redria	Gi Gue	Plantain Leaf	0.8	0.027344818156959255
vhard	2	Oran	Gi Gue	Double Saber	0.8	0.027344818156959255
vhard	2	Yellowboze	Gi Gue	Mahu	0.8	0.027344818156959255
vhard	2	Whitill	Gi Gue	Attribute Plate	0.8	0.027344818156959255
vhard	2	Viridia	Mericarol	Yamato	0.8	0.027344818156959255
vhard	2	Greenill	Mericarol	Plantain Leaf	0.8	0.027344818156959255
vhard	2	Skyly	Mericarol	Fatsia	0.8	0.027344818156959255
vhard	2	Bluefull	Mericarol	Yamato	0.8	0.027344818156959255
vhard	2	Purplenum	Mericarol	Yamato	0.8	0.027344818156959255
vhard	2	Pinkal	Mericarol	Yamato	0.8	0.027344818156959255
vhard	2	Redria	Mericarol	Yamato	0.8	0.027344818156959255
vhard	2	Oran	Mericarol	Yamato	0.8	0.027344818156959255
vhard	2	Yellowboze	Mericarol	Madam's Umbrella	0.8	0.027344818156959255
vhard	2	Whitill	Mericarol	Diska of Liberator	0.8	0.027344818156959255
vhard	2	Viridia	Merikle	Gae Bolg	0.8	0.027344818156959255
vhard	2	Greenill	Merikle	Justy-23ST	0.8	0.027344818156959255
vhard	2	Skyly	Merikle	Dragon Slayer	0.8	0.027344818156959255
vhard	2	Bluefull	Merikle	Attribute Plate	0.8	0.027344818156959255
vhard	2	Purplenum	Merikle	Cross Scar	0.8	0.027344818156959255
vhard	2	Pinkal	Merikle	Plantain Leaf	0.8	0.027344818156959255
vhard	2	Redria	Merikle	Agito (1991)	0.8	0.027344818156959255
vhard	2	Oran	Merikle	Cross Scar	0.8	0.027344818156959255
vhard	2	Yellowboze	Merikle	Guilty Light	0.8	0.027344818156959255
vhard	2	Whitill	Merikle	Yamato	0.8	0.027344818156959255
vhard	2	Viridia	Mericus	Guilty Light	0.8	0.027344818156959255
vhard	2	Greenill	Mericus	Mahu	0.8	0.027344818156959255
vhard	2	Skyly	Mericus	Guilty Light	0.8	0.027344818156959255
vhard	2	Bluefull	Mericus	Guilty Light	0.8	0.027344818156959255
vhard	2	Purplenum	Mericus	Guilty Light	0.8	0.027344818156959255
vhard	2	Pinkal	Mericus	Guilty Light	0.8	0.027344818156959255
vhard	2	Redria	Mericus	Angry Fist	0.8	0.027344818156959255
vhard	2	Oran	Mericus	Guilty Light	0.8	0.027344818156959255
vhard	2	Yellowboze	Mericus	Attribute Plate	0.8	0.027344818156959255
vhard	2	Whitill	Mericus	Fatsia	0.8	0.027344818156959255
vhard	2	Viridia	Ul Gibbon	Meteor Smash	0.3003003003003003	0.0078125
vhard	2	Greenill	Ul Gibbon	Wals-MK2	0.3003003003003003	0.0078125
vhard	2	Skyly	Ul Gibbon	Last Survivor	0.3003003003003003	0.0078125
vhard	2	Bluefull	Ul Gibbon	Brave Hammer	0.3003003003003003	0.0078125
vhard	2	Purplenum	Ul Gibbon	H&S25 Justice	0.3003003003003003	0.0078125
vhard	2	Pinkal	Ul Gibbon	Ice Staff: Dagon	0.3003003003003003	0.0078125
vhard	2	Redria	Ul Gibbon	Diska of Liberator	0.3003003003003003	0.0078125
vhard	2	Oran	Ul Gibbon	Bloody Art	0.3003003003003003	0.0078125
vhard	2	Yellowboze	Ul Gibbon	Mace of Adaman	0.3003003003003003	0.0078125
vhard	2	Whitill	Ul Gibbon	H&S25 Justice	0.3003003003003003	0.0078125
vhard	2	Viridia	Zol Gibbon	Attribute Plate	0.3496503496503497	0.0078125
vhard	2	Greenill	Zol Gibbon	Wals-MK2	0.3496503496503497	0.0078125
vhard	2	Skyly	Zol Gibbon	Wals-MK2	0.3496503496503497	0.0078125
vhard	2	Bluefull	Zol Gibbon	Vjaya	0.3496503496503497	0.0078125
vhard	2	Purplenum	Zol Gibbon	H&S25 Justice	0.3496503496503497	0.0078125
vhard	2	Pinkal	Zol Gibbon	Ice Staff: Dagon	0.3496503496503497	0.0078125
